"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Switzerland","CHE","Industry (including construction), value added per worker (constant 2015 US$)","NV.IND.EMPL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","118201.43590495","122915.076959992","126397.524641711","130979.828445981","124620.242955034","130207.698183594","136675.072656619","137449.133356103","139310.863739249","138451.753625292","144659.673663029","152167.155336796","158280.51463168","159779.070280547","164893.432924471","167526.34544698","170685.326417722","168068.017281434","157318.728265743","167254.330643668","175075.106876712","176322.317343166","176870.622670952","179174.828312603","180719.462210124","183556.752231084","190422.12815359","199777.814783906","205166.818622393","","","",
"Channel Islands","CHI","Industry (including construction), value added per worker (constant 2015 US$)","NV.IND.EMPL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Industry (including construction), value added per worker (constant 2015 US$)","NV.IND.EMPL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25274.614055618","26421.3964253329","27016.4138191744","29256.9408170381","30500.2817691469","32052.1886373121","32724.1244977765","35782.0960310171","40464.5621507512","41647.5540117357","41155.7518599754","40797.0466614328","41014.1702561738","41083.4398744382","41263.6518770008","40856.6044995824","39472.8362255492","38505.8768407573","38472.6942061539","37714.0653206622","36372.8771230689","36643.596857695","37374.4723862209","37670.5565640565","37659.0348001163","37510.4429239852","36991.6387309881","38481.9526498267","38072.0871374625","","","",
"China","CHN","Industry (including construction), value added per worker (constant 2015 US$)","NV.IND.EMPL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2437.07015474738","2861.45935333384","3270.90254588234","3759.81787145258","4174.15034989078","4502.4126197687","4879.73778682911","5314.76444352403","5827.89958188076","6443.6610162249","7051.18281302588","8039.76511331955","8925.59762534307","9433.68051371922","9934.8863691558","10573.0731141761","11378.2087254537","12316.5015822264","13282.4595447666","14459.7823256892","15511.6303529449","16325.0166597209","17693.5177826745","19041.8401928783","20638.5272201817","22129.2309846728","23975.0385922021","25187.4701709882","27436.3504280941","","","",
"Cote d'Ivoire","CIV","Industry (including construction), value added per worker (constant 2015 US$)","NV.IND.EMPL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9598.72566593154","9833.96385406486","9380.96215414545","8495.8731629089","8110.39322251863","9695.18381289536","9752.22236462566","10203.9293964902","10362.5699904271","11814.1302462719","12490.5886228155","13262.2145124738","","","",
"Cameroon","CMR","Industry (including construction), value added per worker (constant 2015 US$)","NV.IND.EMPL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9366.58924250254","8250.0273352033","7311.5835734667","6944.49469514446","6568.31983120703","6346.79452378716","6059.3565375388","6353.20642762692","6596.92485190773","6533.84315326699","6325.84168291802","6438.34774469649","6085.89397318638","5855.34951523708","6390.84517762302","6375.13669408881","6206.0943394118","6138.60015570252","5895.13064731762","5656.1911807604","5480.80028222372","5390.45869980446","5401.46272375222","5342.83255827891","5620.31099620688","5610.77453099319","5478.34477376342","5481.3573382265","5581.52020926495","","","",
"Congo, Dem. Rep.","COD","Industry (including construction), value added per worker (constant 2015 US$)","NV.IND.EMPL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8153.67683742277","5585.1212435881","4671.47848802286","4492.76037660376","3944.6788573285","4107.13976404082","3289.23121698194","3200.07412419234","3383.90210671877","3714.28487629542","3306.19676805124","3382.09135960391","3370.98980117193","3427.61263134853","3770.48088242406","3782.4500510252","3838.61548448323","3913.94969643942","3876.6415719148","4864.8005379819","5486.86387912929","5812.19392275947","6094.87147688339","6616.79500225224","6649.79833391239","6417.85240494604","6635.36885476732","7134.17041520091","7108.74337271411","","","",
"Congo, Rep.","COG","Industry (including construction), value added per worker (constant 2015 US$)","NV.IND.EMPL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14163.00559728","14282.2181652665","14628.5816937786","13804.8825093153","14134.5249722698","14706.8212169353","16146.7738053962","16561.9680293815","16684.0086959984","16814.9178247755","15823.1926019373","15600.7372208572","14566.4450040976","14466.2993113396","15637.3369369001","16213.3671675005","12901.4504398384","13645.9750354003","15135.153112043","16317.700381931","15192.3447916638","15639.8125632253","14793.6725115583","15468.647571988","14182.4418069003","10873.0508222997","11143.2825667555","10087.86811169","9994.033023796","","","",
"Colombia","COL","Industry (including construction), value added per worker (constant 2015 US$)","NV.IND.EMPL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16743.1956748762","16134.1642791494","16060.7940260022","16261.8270438274","16816.4468463383","16657.9729451127","16584.2192827745","17069.2076778709","16943.1636196094","17353.5191111135","16098.6247973317","16296.961617953","16217.2065415873","16953.1657298011","17002.4103930101","17757.482266707","18370.8612982234","18438.5559161769","17543.9066902864","17198.7579935312","17192.4306645647","17117.2534551469","18512.3913392144","18557.6959966074","18416.9803676135","18933.5587525718","18242.1103742945","17568.1213178276","17610.9509686306","","","",
"Comoros","COM","Industry (including construction), value added per worker (constant 2015 US$)","NV.IND.EMPL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3651.41832212865","3885.32781533155","3919.67361811722","3625.56618262986","3682.00554072232","3558.81251743399","3629.96778993746","3598.39965085625","3586.66019228042","3890.3051901279","3884.62868093379","3873.01538411366","3848.10238189883","3802.66782721034","3682.48526929267","3560.58261090742","3372.78618766037","3364.13955202951","3110.07102274694","3335.89910918416","3235.76559952079","3096.66945129119","3076.93187027385","2820.20603683273","2724.26177897792","2774.53031101936","2628.51298759092","2609.32620249218","2619.7460634865","","","",
