"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Brunei Darussalam","BRN","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.81495","73.99654","74.48445","74.95535","74.84286","75.29232","75.798","76.22419","76.95737","77.11732","77.20193","77.57842","77.95199","78.37176","78.79691","79.09106","79.50095","79.86366","80.29559","80.60177","80.76022","80.99702","81.32082","81.70865","81.98971","82.31007","82.5143","79.53496","77.28337","74.94786","74.384","",
"Bhutan","BTN","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.18638","21.28476","21.41886","21.54984","21.74633","21.94287","22.15021","22.40156","22.63994","22.87078","23.19211","23.65605","24.3056","25.06726","26.39756","29.64974","32.45289","35.00533","37.45799","39.20268","35.56795","33.81163","32.69754","32.52675","32.35302","32.68281","33.21492","33.5642","34.06758","33.63029","33.87979","",
"Botswana","BWA","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.86292","58.08451","58.23079","58.29751","58.66421","59.13237","58.33471","56.98524","57.99905","58.89005","57.15091","56.73679","56.14486","56.18803","55.89655","55.40755","55.87291","56.4389","56.79744","56.63594","57.81457","59.23833","60.46271","61.5741","62.45633","63.2701","64.08686","64.74372","65.3532","62.22303","62.20663","",
"Central African Republic","CAF","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.2632","16.86987","16.78328","17.0412","17.34139","16.86415","17.19481","17.50439","18.15971","17.70405","18.06747","18.46679","17.36959","18.13918","18.29392","18.86026","19.37559","19.52424","20.64021","21.45047","22.13392","23.05109","20.62759","20.99775","21.89234","22.68681","23.42933","24.14213","24.48357","24.50965","24.7763","",
"Canada","CAN","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.63166","73.36702","74.00743","73.98271","73.91855","74.13733","73.93562","73.89174","74.07241","74.19029","74.777","74.65324","74.91956","74.92804","75.18745","75.78182","76.33318","76.59922","77.7607","78.04198","77.92673","77.78452","77.89799","78.10892","78.43353","78.57703","78.94773","78.94193","79.23838","79.1789","79.39649","",
"Central Europe and the Baltics","CEB","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.7809680740775","41.0857295952118","42.0913870954492","43.0341977878653","43.9336994614542","44.9215340866131","45.1070677969263","45.7629956115848","46.658590042656","47.4593820901553","47.8950029664835","49.5951687497908","50.5305651937854","51.4497483907319","52.0449422913702","52.8247392994818","53.0856299781039","53.2589623285262","54.8100430536845","55.5794257905492","55.8380195058078","56.2503827665403","56.8351998562475","57.1074184179328","57.7869531671805","58.1407631901376","58.1204420827892","58.4672378310976","58.8464587268809","59.0407962409223","60.3114514904771","",
"Switzerland","CHE","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.47109","67.74521","68.23183","68.19889","67.12756","69.13284","70.00302","70.24145","70.53252","70.14966","71.19876","72.30734","73.32622","73.80663","73.63977","73.53844","73.45251","73.53358","74.60829","74.08192","74.20757","74.86148","74.68172","75.13409","75.81111","76.0495","76.37649","76.50776","77.06521","77.143","77.94073","",
"Channel Islands","CHI","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.8615","60.07946","60.28851","60.47865","60.75569","61.05702","61.34422","61.72597","62.12418","62.48183","63.1214","63.74144","64.38603","64.89801","65.36629","65.73141","66.0996","66.69491","67.47498","67.95193","68.42239","68.89134","69.34292","69.7263","70.12396","70.5838","71.04045","71.51703","71.97156","71.98138","72.28033","",
"Chile","CHL","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.60635","55.50934","56.21809","57.72408","58.23478","58.00053","58.28333","60.04031","62.14345","62.16896","62.47216","62.64465","63.00571","63.55556","64.06292","64.46609","64.94863","65.45851","66.00168","66.37991","66.26707","66.1055","66.41936","66.9679","67.10561","67.44595","67.94078","68.3917","68.70618","70.84792","70.41736","",
"China","CHN","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.90022","19.79992","21.19976","23.00047","24.79987","26.00019","26.39994","26.69971","26.89972","27.49436","27.69452","28.59418","29.30018","30.60043","31.39989","32.20039","32.40003","33.20015","34.09993","34.5999","35.69997","36.10014","38.49998","40.59935","42.22746","43.49958","44.9124","46.36829","47.26846","47.41167","47.35246","",
