"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Bahamas, The","BHS","Employment in industry (% of total employment) (modeled ILO estimate)","SL.IND.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.3167","15.29994","12.24924","12.91353","14.24588","14.80157","14.64668","15.2912","16.71842","16.99129","17.04609","16.69486","15.84886","16.07136","17.82532","18.30351","17.95758","16.25406","16.06313","14.4826","12.94327","12.66982","12.06466","11.94446","11.63805","11.6131","11.68548","11.59431","11.58016","11.5693","11.69053","",
"Bosnia and Herzegovina","BIH","Employment in industry (% of total employment) (modeled ILO estimate)","SL.IND.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.03775","31.98263","32.09426","32.55137","33.21021","34.42791","35.25182","36.05283","36.07417","36.57014","36.2589","35.13102","33.93733","32.86783","31.81805","30.75943","32.57988","32.47003","31.47701","30.85972","28.8834","30.36","29.81772","30.00319","29.47915","31.2762","29.50572","32.13438","31.71181","33.35819","34.30209","",
"Belarus","BLR","Employment in industry (% of total employment) (modeled ILO estimate)","SL.IND.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.25272","38.53831","37.67884","36.31614","35.29154","34.74584","34.49623","34.11835","33.65778","33.48184","33.16955","32.9361","32.77406","32.80391","32.75776","32.71442","32.63588","32.69588","32.21095","32.15005","32.01788","31.79014","31.4875","31.21894","31.06538","31.01328","31.33206","31.69148","32.05411","32.1804","32.55114","",
"Belize","BLZ","Employment in industry (% of total employment) (modeled ILO estimate)","SL.IND.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.14045","20.05049","19.96661","19.52806","17.81151","16.96327","18.24372","17.98406","16.98913","17.37342","17.44859","17.52899","17.60993","17.74039","17.88282","17.53638","17.06137","16.75695","16.25402","15.87941","15.55583","15.22546","14.93369","16.88867","15.42142","15.70559","15.6951","17.48694","15.70493","18.21847","18.94781","",
"Bermuda","BMU","Employment in industry (% of total employment) (modeled ILO estimate)","SL.IND.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bolivia","BOL","Employment in industry (% of total employment) (modeled ILO estimate)","SL.IND.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.81047","18.85051","18.90752","18.96027","19.0346","19.04646","19.02682","19.06338","18.91143","18.6186","15.68624","17.75455","20.51969","20.51936","19.39495","17.45924","19.67002","20.08891","20.69219","18.91987","17.69996","17.8348","16.71556","20.61354","20.94885","20.87953","20.1352","19.58149","20.14685","18.06164","18.53633","",
"Brazil","BRA","Employment in industry (% of total employment) (modeled ILO estimate)","SL.IND.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.37303","23.09653","23.1258","23.3044","23.16334","23.24207","23.28085","23.20978","22.45336","22.30052","22.08649","22.51465","21.96487","22.06466","22.42803","22.4005","22.96363","23.68091","23.1453","23.0075","22.75973","23.34591","23.32658","23.26951","22.57049","21.21403","20.81443","20.43067","20.30546","20.18665","20.63281","",
"Barbados","BRB","Employment in industry (% of total employment) (modeled ILO estimate)","SL.IND.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.1188","19.66724","19.07773","18.86234","19.5631","18.56652","19.20154","20.87117","21.4058","20.38743","19.63299","18.73989","17.60613","17.33998","17.00239","16.49974","16.97355","17.69081","18.2461","19.16687","18.66435","18.74831","18.91937","18.5771","19.35977","19.26051","19.30356","18.24048","16.91681","16.64022","16.61789","",
"Brunei Darussalam","BRN","Employment in industry (% of total employment) (modeled ILO estimate)","SL.IND.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.15843","24.05872","23.64648","23.24898","23.44413","23.05637","22.6087","22.24928","21.56517","21.45921","21.4349","21.05835","20.68105","20.25735","19.8287","19.53768","19.13055","18.76376","18.33865","18.03226","17.87183","17.63503","17.3121","16.92097","16.64626","16.32818","16.12729","19.40443","20.76305","23.71507","24.32471","",
"Bhutan","BTN","Employment in industry (% of total employment) (modeled ILO estimate)","SL.IND.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.056718","6.118134","6.160395","6.232203","6.287508","6.325568","6.383063","6.501837","6.736853","7.117737","7.611797","7.988523","8.137495","8.353464","8.317404","7.547176","6.431598","5.820717","5.635456","6.097434","8.560232","8.080503","10.95808","10.82216","9.661245","9.881027","9.947921","9.900968","9.793658","9.900593","10.12725","",
"Botswana","BWA","Employment in industry (% of total employment) (modeled ILO estimate)","SL.IND.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.27005","26.23075","26.1169","26.05867","25.98208","25.79428","23.95799","22.28241","21.74894","21.1544","23.70234","23.15502","22.63581","19.96203","17.60779","15.50065","16.5016","17.35127","18.11346","17.28909","16.86122","16.29185","16.27526","16.01935","15.30786","15.36951","15.34551","15.44668","15.65581","14.33634","14.7193","",
"Central African Republic","CAF","Employment in industry (% of total employment) (modeled ILO estimate)","SL.IND.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.602392","7.555447","7.517754","7.458668","7.41461","7.324771","7.240844","7.190537","7.139046","7.093166","7.032953","6.984814","6.936308","6.904767","6.880166","6.888666","6.891421","6.907522","6.911905","6.850498","6.80908","6.796977","6.655274","6.504488","6.488719","6.443878","6.402158","6.397089","6.401332","6.545935","6.700946","",
"Canada","CAN","Employment in industry (% of total employment) (modeled ILO estimate)","SL.IND.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.8771","23.18163","22.51003","22.66927","22.928","22.75039","23.05706","23.11725","23.12161","23.29417","23.06283","23.22987","22.97342","23.0488","22.6905","22.1062","21.6659","21.45989","20.28522","20.15052","20.28539","20.46259","20.32709","20.17706","19.92307","19.47841","19.53366","19.57131","19.25113","19.26472","19.2658","",
"Central Europe and the Baltics","CEB","Employment in industry (% of total employment) (modeled ILO estimate)","SL.IND.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.1988879759645","35.4256946047949","34.8503582358281","34.4133880830669","33.7657930697201","33.7294337148818","33.351416869057","32.9558234233322","31.9278867302826","31.2368565741695","31.2956826236562","31.5134346136182","31.3174328649393","31.9394709358374","31.9256115838827","32.291730461072","32.9508698238488","33.5450554284811","32.07212623047","30.9697230695048","31.1680295889796","30.8580031111208","30.7048647462234","30.8626747651733","30.8127045030621","31.4923787002887","31.7352942174653","31.8401650162745","31.8838573845466","31.6984067070139","31.4609862474105","",
"Switzerland","CHE","Employment in industry (% of total employment) (modeled ILO estimate)","SL.IND.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.23361","28.05373","27.26","27.39517","28.42377","26.48085","25.39392","25.14985","24.68461","25.00129","24.45106","23.40701","22.4376","22.29895","22.46127","22.64963","22.54433","22.8784","22.14278","22.44787","22.27872","21.60797","21.79053","21.28809","20.75012","20.58803","20.51478","20.46201","20.34204","20.28409","19.87292","",
"Channel Islands","CHI","Employment in industry (% of total employment) (modeled ILO estimate)","SL.IND.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.40354","35.22924","35.08486","34.97366","34.77588","34.56189","34.39426","34.11887","33.83516","33.62796","33.05518","32.49575","31.88697","31.45771","31.08117","30.84946","30.61993","30.08688","29.32838","28.93249","28.54308","28.15125","27.78707","27.4993","27.19372","26.81243","26.42937","26.01626","25.62736","25.64495","25.36876","",
"Chile","CHL","Employment in industry (% of total employment) (modeled ILO estimate)","SL.IND.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.30304","26.47033","27.22674","26.05744","26.06005","26.59104","27.29544","25.521","23.4228","23.39356","23.92415","23.85739","23.39477","23.29994","23.21911","23.22504","23.19288","23.15624","22.92223","22.93769","23.34036","23.80023","24.2276","23.82938","23.71321","23.21119","22.71872","22.30843","22.22464","21.86855","23.0002","",
"China","CHN","Employment in industry (% of total employment) (modeled ILO estimate)","SL.IND.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.39979","21.70009","22.40023","22.69953","23.00013","23.49982","23.70007","23.50028","23.00028","22.49564","22.2955","21.39583","21.59982","22.49957","23.80009","25.19961","26.79998","27.19985","27.80007","28.7001","29.50004","30.29987","30.10002","29.90066","29.18079","28.80041","28.10759","27.59801","27.42448","27.73455","28.24155","",
"Cote d'Ivoire","CIV","Employment in industry (% of total employment) (modeled ILO estimate)","SL.IND.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.60026","12.52746","12.45803","12.40546","12.43866","12.49523","12.59554","12.57307","12.53241","12.3481","12.02133","11.7543","11.40889","11.34968","11.22827","11.15292","11.09067","11.09636","11.16734","11.25554","11.14191","11.44618","11.81752","11.98625","12.11699","12.26642","12.51489","11.43572","10.44557","10.57552","10.76552","",
"Cameroon","CMR","Employment in industry (% of total employment) (modeled ILO estimate)","SL.IND.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.897214","9.753078","9.574772","9.469833","9.42223","9.395617","9.397101","9.463365","9.542457","9.637792","9.797042","10.01572","10.26005","10.55263","10.7224","10.93339","11.16889","11.50322","11.86693","12.23698","12.64208","13.11572","13.61266","14.07778","14.29998","14.4777","14.61729","14.72549","14.81913","15.14741","15.52492","",
